R,G,B
185.27614963297677,38.50489708115808,37.68520978970492
185.74796444479196,38.76400151852525,37.294685066169
185.09191349595753,38.99481024774256,38.015199279068554
185.7616761373126,39.09852624617717,37.57299971806386
185.01768096852072,38.71422014269485,38.05768683795196
185.15625957372356,39.07996744802111,37.42581043016727
185.2974181460453,38.599096043342364,37.31149551769342
185.21862994854655,37.85771018030842,37.85720365639056
184.8114764178342,38.46178949038421,37.54806965909563
185.0279992177725,38.24860002035039,37.63959973781041
185.32389120021372,38.33049231456686,37.5904380459584
184.96309853090816,38.474430506690034,37.895195015472744
184.67553322324497,38.821488076064384,38.19434542713008
185.14980337925766,38.37652094309184,37.658237414079835
184.3766486859015,37.91431886478267,37.73603740019141
184.41585478544633,38.048130936233754,37.16998055110315
184.94267005436464,37.581384691043176,37.485747396691146
184.44613198710593,37.609203701814515,37.45613290366068
185.78479270662476,36.664668632539076,37.434526372258084
185.5010832274656,37.537990814620066,37.95040746617523
184.54798216253806,37.76158400748482,37.176927721107795
184.6550938875722,37.4831584737003,37.37157838643112
185.05475158667033,36.704996428705755,37.148779518984355
183.9257211032218,36.769258211099896,37.50391409286429
184.0010255894212,36.15243366580955,37.26362412017139
184.0137572705679,36.057768454440016,36.89619176842105
183.88172308310342,36.760532452570764,36.776829814328394
184.07525050582242,36.538312391882435,37.26962140553441
184.2769139614056,35.97840505665034,37.276245123562724
183.98504211957595,36.07992287059705,37.07151565435016
185.35943264060148,36.87634069106466,37.67220726376307
185.62894767167052,37.44513981848196,37.22804631239779
185.11744744529588,38.231578036757696,37.31256474850781
184.69316926694785,37.77769798842664,37.75651276060418
185.08374696493593,38.55833482951899,37.568602074886826
185.275079960218,38.46585869817284,37.58738783570831
184.90614127633094,38.45371804797081,37.46865309719394
185.61127256516252,38.79826774599112,37.99444503498966
185.14885717795642,38.453929565084586,37.828304221541096
185.02070551501856,38.32487098329504,37.63503554130531
185.3746557292693,38.20380081846223,37.7711685877357
184.61287328543773,38.775490894268316,37.37617386889678
185.15518096507492,38.874826977093115,37.112795697992446
185.5285068254261,37.846505636917165,37.39649394751509
185.77923520890025,37.95295703454319,37.46873087627985
185.00853647674575,37.829842418825585,37.502360078661184
185.24397924867924,38.092461425394916,37.657957935579894
184.53743125449597,37.809497675545096,37.420873277986196
185.0864613575194,38.057005163696346,37.12317467276221
184.79242285865558,37.980298982588074,37.755517586970505
185.73932069233624,37.984145684701325,37.64649712904793
184.63134581124882,37.38716225001318,37.33938263188114
184.70283777024116,37.57353953115376,37.58470564713069
184.58735545490666,37.1244447457917,37.01863039886025
185.41743672015483,37.08810130551078,37.33777785249685
184.92242384707197,36.997969770576425,37.31370605648197
184.92705433336,36.82466115221336,37.093083389498084
184.22417353362755,36.135326892293655,37.33577422078618
183.44744806398023,36.3877335494183,37.446601322692395
184.31603087581485,36.17734940021533,37.06584653725634
184.24345870314366,36.026596152911594,36.84103416182469
184.2897128165651,35.96493383416008,36.74130844659013
185.07859523620397,36.45867211414775,36.8324764163786
183.7258778387901,37.416317279401916,37.16211964896493
185.10403710710375,37.16940642806069,37.426948167232624
185.13412113090354,38.07780446470632,37.81638914757244
184.63534706739338,38.16819562775731,37.186736043048114
184.83142121913954,38.19295621183373,37.730403704396004
185.61472416353112,38.30231964527064,37.581099217700206
184.74976470996947,38.65254306540862,37.8607641542232
185.5427277822905,38.13498185982665,37.516902025522576
184.90210771812428,39.034240209672035,37.7427002160181
185.45506920689118,38.36383926690727,37.60550484642772
185.43932950392065,37.95350556056793,37.3186063116761
185.4383209590582,38.26658562607326,37.90227127954986
185.50531065457068,37.90793066543945,38.06661657259916
185.17597762623276,38.588038940268454,37.37950390248951
185.21011053900344,38.50304702620983,37.58067913416893
184.85409592039431,38.246008629882944,37.53979689120656
184.6762119258136,38.284299675791345,37.494731757124995
185.2124164419284,37.76476147402898,37.43744917769195
184.95504777138763,37.618495113171875,37.2966515896088
184.73525726208396,38.141827866666496,37.550898053443795
185.09326215599756,37.43366465426041,37.59747235046721
184.22904321476747,37.88825095341307,37.220277147413235
184.88487633987327,37.698971309405174,37.19718606374112
184.2165540413625,37.10199860690839,37.55559687086831
184.5052327230731,36.798512663165496,37.05858334182012
184.6829293991519,37.04128774100044,36.9554125417717
184.4442255367032,36.26724215644076,37.51633260076281
183.98382511528143,36.86844445543991,37.07881185529649
184.0610752197192,36.510757492658314,37.13705743473592
183.96941867446736,35.799590681417406,37.276781020604396
183.72403709247573,36.08427653187175,37.220561561252424
184.1127618384596,36.69330934409975,37.13605237337765
184.26595311758328,36.70904178865033,37.37101993012394
184.4532194121463,37.18369828929148,37.16421399405757
185.19034452260328,37.41397668929712,37.409324772298696
184.87272884359584,37.47751057863226,37.76376579917107
185.32107506081834,38.590155665021015,37.762042949380266
185.59406909902975,38.55755131978989,37.28663932925246
185.32839978627493,38.5359706321182,37.27002885667496
185.6222056214504,38.23527460207199,37.60008160341416
185.06243125614182,38.52331983851785,37.58686757100781
185.20824310285917,38.43623428060501,37.69357837209095
186.09766489050452,38.10503250284326,37.689521014006
185.86000398056393,38.31406884454444,37.299626541567235
184.60200534996355,37.76479862305246,37.372371781814515
184.83634054027888,37.64110023975722,37.78991454160498
185.01430220893874,38.437816104323105,37.40930630587037
185.32986034023935,38.13399526435613,37.54303063838866
185.59830684197655,37.71900533647719,37.093156215808136
185.35505308510272,37.57809482360735,37.23437090037187
184.89221382261718,38.072490536998,37.35139420365883
184.3114820991978,38.22419369623755,37.74231756741045
185.28772523611414,37.56409702858689,37.73309192639174
184.90969453424714,37.68815685062776,37.563718116191986
185.00307740690755,37.21958724961353,37.52365515162399
185.24340126666146,37.55087803727268,37.10550083110779
185.13920126823294,37.60981042707818,37.21203917187217
184.55980183088943,37.48638946417808,37.43036895474796
