R,G,B
219.44183368713553,69.08886253154337,65.73621663142251
219.7890495155221,69.04730944085998,65.75922148958081
219.89194863189368,68.8349027058688,66.05464737853289
220.08637615498225,68.67137243367515,66.0606818064806
219.90539589005323,68.94233417155513,66.028370393333
219.74290809591878,69.21335793895872,65.73754675196923
220.0613003193424,68.49894579702878,65.82140088969467
219.8902658572508,69.03853813013409,65.70815554631767
220.07818244427884,69.28796665867752,65.93599250495313
219.15908007344288,68.92199583677137,65.97644957012844
219.94874535617444,68.44030791406912,66.3211885612279
220.07885553585345,68.60308354982122,65.45293935847735
219.73928619176647,68.81051986974319,65.5855440401124
219.70824063607924,68.53625195188786,65.89547573326854
219.50531701981635,68.10405330090889,66.04073632716307
219.6572493378459,68.33870007922494,65.93479147705763
220.17903284350692,68.39862451245301,65.94001319316631
219.5928595225807,67.95934468546277,65.76892382353044
219.14254819383427,67.88371393273762,65.80664057739723
219.12005239733045,67.67007428089728,65.77266977866485
219.0599155477237,67.46250813800451,65.82193113213508
218.73673286965482,66.90457157701216,65.50909576635041
218.8282053418076,66.80933010826743,65.63046334311913
218.76653929077386,67.21159788290144,65.49101916117941
218.52920922341184,66.81095052156705,64.94483148911547
218.79939230440567,66.64846741830924,65.73143461271695
218.52399923561157,67.34839900760561,65.70435219788422
218.37500153927317,68.14101011945814,65.719137457422
219.83516526291433,68.48636754769306,65.8616862121558
219.54039277232212,68.53344550877328,65.56183181188311
219.44788421793766,68.37072386502966,66.09638474903075
220.18394887775926,68.34008643596842,65.92340388210815
219.95288312095963,69.3880825573864,65.71360454262728
219.97824455224549,69.11200722548992,66.14894697829898
220.6256553881781,69.27819732372195,65.52305140800901
219.97304047033867,69.10764731291408,66.17213752108071
219.8897406902646,68.76037319337122,65.73167977219512
220.16350856822172,68.62818389306292,65.6989325957193
220.0947802866954,69.10819136758194,65.54443580479577
219.79384785621548,69.0042262042797,66.18084639770946
219.65080858768476,68.69578006898975,65.88707477094836
219.82410441326945,68.40734598234148,65.9938950184745
219.37288589219676,68.82186568233124,65.28626321088092
219.53714131555927,68.25878602227843,66.00758083660774
220.01436466610338,68.7393118908476,65.90432379299129
218.95543530303007,68.52479867285525,65.5979178235609
220.0066984250021,68.22738303024477,66.00448425828843
219.9103659394729,68.32533331212564,65.87308757102953
219.78949213429036,67.60553044892548,65.30741150081259
218.97817347733837,68.1670613079074,65.69206952863554
218.8088155856915,68.05950457730722,65.61284564952291
218.59237258832115,66.87812720250163,65.52760498310624
218.69168709549464,66.60063494675818,65.5153430628361
218.77918956643924,67.05392033278883,65.5582415285834
219.3820553477569,66.80356679985492,65.35364916967247
219.0514746038882,67.14631070845509,65.64323032861087
218.77546777890333,67.78056771028483,65.52754630642056
219.25327042778258,67.39921558304208,65.88927605058417
219.7718634271172,67.77318278395255,65.69696116515165
220.08239038902713,68.82480508345608,65.97090311310545
220.280150118716,69.22572499742836,65.88987529821479
220.6517690470135,69.23315740915426,65.85846764940204
220.06417422378945,69.06780467413287,66.10091220302975
219.28546000770356,69.32184265663422,65.83701792139975
219.10727622624827,68.79068508961659,66.40996855133025
219.84353516598227,68.80764108229509,65.69007064935433
220.22580888904196,68.88185264033395,66.14227711901735
220.12968665381,69.29513671053644,65.75658221804453
219.7825840207935,69.40162290611296,66.1635931885421
219.3073352943967,68.78313430352732,65.77043871137293
219.43200163574465,68.40514620165752,65.74893215185656
219.6913391166299,68.74483181254277,66.1905965028962
219.62609354522328,68.76634642906748,65.82464074128991
219.27697001397289,68.45788942515178,65.5315536668958
219.59010552241978,68.29912234667347,66.11272226346973
219.68719140069123,67.82528268533993,66.04497597335036
219.11949754821555,67.94093587691663,65.66902756079008
219.48554406399074,67.33034158329232,66.08288254906951
219.84573252789488,67.49352045548501,65.95891749422499
219.15656375395375,67.6291790176301,65.73283077949267
219.33706058539062,66.97747426334026,65.35034758641653
219.08512785815557,66.93235808511304,65.64686630692522
219.47777985109695,66.81518608769059,65.60693839230561
218.87068533471424,66.46758147895304,65.66815309137299
219.30618579227885,66.36453019758622,65.21363479316686
219.67197837666077,67.08074582534744,65.26365512306458
218.89782184579914,67.61093348246824,65.93111999633945
219.59454036548314,67.55833281155189,66.18923085043065
220.13797594220324,69.06773975206015,66.07230119217317
219.800217472093,68.75729072810631,66.1205652298742
220.35730878775252,69.26293235770105,66.09230903408753
220.24032237845378,69.48318385288883,65.75352975163842
220.07979615382857,69.8860501112117,65.91556737921906
219.84796702793076,68.63716757566705,65.78264385900637
220.21493155046335,68.78023398278775,66.35733773073689
220.28981461571692,68.97237522949722,65.91998476178922
219.59807707958845,68.76546724213803,65.70620315443426
220.39778473088924,68.57159232291345,65.41287810469555
219.31808757824882,69.2751793773988,65.81806734534878
219.75716458074038,68.65198389109747,66.05815508064929
219.89109298825366,68.03201678326957,65.76539629260235
219.92521510997972,68.72369354149544,65.75588749356719
219.67338544079112,67.95006917496353,65.97051308863679
219.6617159297726,68.3488534243449,66.10021470570993
219.68726511400934,68.4598036202001,65.76466033119581
219.7457603925097,68.18779285965883,65.45917817524415
219.97610505092473,68.3419838152456,65.746987734647
219.08520745938856,68.23155118992429,65.7198772687532
219.10982091634003,67.30477740612785,65.89886302293225
219.17279682407036,67.32828566325306,65.62687061877752
219.02351793549198,66.9733803761044,65.68295359821366
218.86627668854823,66.69705919115124,65.04275574283726
218.7602119719322,67.21426196966942,65.4195383678446
218.46896582553885,66.22695131470374,65.86001814910983
218.56916750207358,66.93251468652463,65.71864685211916
219.1717733008741,67.12488145242715,65.70731523137674
219.5187182833684,68.28044991067897,65.18525036524386
219.40664133067884,68.71166190509697,65.48886660827819
219.7885009882704,68.49424893739234,65.92763576113879
219.59010663913236,69.23563124007416,66.1119142850132
220.60293175193252,68.81041875228813,65.96460196469418
219.66476291880042,68.53854054191342,65.73402536134371
220.32035753775025,69.0296011582058,66.14246723499699
219.73411471710108,68.74573661128323,66.07423122748978
220.36126920409393,68.92516671765271,65.6739306358796
219.90880736759686,69.68639298679996,65.98503183147126
219.63805860320048,68.76998093068343,65.72768117910366
219.95249658361786,69.39576401185255,65.47544429737749
219.46226393805554,68.31488415174147,66.13454986335617
220.15446798743824,68.52000836960785,66.1918096617196
219.8651979814,68.55828157638037,65.73315805731482
219.2122734372018,68.79755972438528,66.24027836229308
219.7369996163704,68.01267482480334,66.22018171743068
219.08838454124788,68.36405907351754,65.97054779181907
219.74728135154766,68.62547805875174,66.28914517376204
219.1516869865124,68.01702745150767,65.8570570316852
219.71363372965433,67.81983905544497,65.58773254313348
219.83854520515783,67.52821402329818,65.85375144156004
219.02768785454415,66.73257346552512,65.84817884196009
218.9594074483783,67.30008082316851,65.47894834256722
218.494898038096,66.8670532454335,65.64935173787934
218.0669551416217,67.14943030183662,65.50920738752626
218.68200846052312,66.87411073335326,65.72577941593724
219.03790950303886,66.8925020718091,65.48187057033748
218.99068663619934,67.34894657092495,65.74865848659525
219.1609471580181,67.83796326299891,65.69288276415628
219.79518644063808,68.43295566633506,66.04279797478095
219.03579369842748,69.09139644015208,65.95970443666495
220.10765021927057,69.37731274378419,66.12522004177895
219.79901728826593,68.96358847890062,66.16790721517431
220.06447143101232,69.23814747535839,65.83915334482205
220.49844256519538,68.41156971628766,65.95215214557967
219.9806077029404,68.57662237300153,65.63577535017157
219.739420205211,69.31072702830204,65.51068456653208
219.50053999112353,68.9297315089682,66.16773295661118
219.45770684397252,69.06633472990553,65.98371874861924
