R,G,B
207.66276459504948,31.131553900954607,76.27103693166417
207.44410639252808,31.157659124611254,76.16644786365148
208.2756434003703,31.87498453622468,75.99706373252457
208.1649568778997,31.12839587609289,76.2765504697468
207.77504142404965,31.350685710688484,76.16245423864437
207.85674969275402,31.223879453793476,76.38260950948501
208.05432007103028,31.36719256374153,76.27570031853173
207.5582506685451,31.16282445563907,76.10940338677888
207.82990691660717,31.477283219664304,76.05690596361184
207.60139101865224,31.17138289765549,76.06415559812132
207.47840195754975,30.729248416962427,76.28091928060974
207.86000483736854,30.696421228406354,75.90257121403191
207.53296670764675,30.875706775848304,75.59602330387433
207.6033958647734,30.915514176194957,76.04556994765004
207.8289654966767,30.577138218675792,75.81935776441938
207.39000030570904,30.46991331642953,76.11722634905617
207.31801137101547,30.29113932498035,76.19355472144481
207.3710669891338,30.22191643076275,75.91581893802677
207.27212173597198,30.40695370670401,75.82893081331082
207.7606909099776,30.055749975972375,75.91165251175707
206.96120135080827,30.058473505426434,75.86129161910404
206.75725642818063,29.53070166824467,75.79800173423683
206.81821907418978,28.841723405317993,75.49228282649273
206.96395916171682,28.726613528385496,75.39026728264639
207.17575700066294,28.549587858040756,75.41535380839984
206.42237349606077,28.677798082531304,75.72813549676769
207.07508332285434,29.560648125972154,75.71603313888423
207.07659305516484,30.022781027073357,75.80193648990934
207.2024110682428,29.979415487498553,75.9870937897738
207.7716310735188,31.294461847452702,76.16804733651914
207.82808985629057,31.41815458763091,76.14634390717718
207.80242854474463,31.244422628502914,75.9939739745751
207.92755329372716,31.430398602627143,76.49687961571955
207.81480779019466,31.01195139733241,76.05027838018347
207.70104730405595,31.17914148320009,76.06543089493172
207.5604509992904,31.315248038438824,75.83808378014983
207.43360374161958,31.508040147015585,76.11646764977964
207.7256245755702,30.650224028616282,76.06133693272733
208.03639777279628,31.31426399065527,75.9944861725218
207.82026812528633,30.75026726651851,76.24665562296548
207.13704214942675,30.910638257357054,75.96544850108613
207.49660637317862,30.626625368516812,76.1102112082099
207.78196609202553,30.581641651881185,76.38210220504479
207.63629765181236,30.43803345576997,76.04425671458203
207.46847305058984,30.66372771947832,76.00061930463913
207.3544797289018,30.372426456024655,76.03275181233056
206.8641883234537,30.46200514194141,75.89858180777722
207.80984436653245,30.22704802957846,75.91524224517853
206.94500827854284,30.272323090554234,75.92028570236535
207.06082557252657,30.41668978998191,75.84955264365144
206.52289717658385,29.98162004125673,75.7957538459556
206.9269955454153,29.504327225383843,75.56619813363947
206.14184146246717,28.68095758469326,75.60040918657431
206.81364648134613,28.274281477681825,75.47673607207223
206.6871002674309,29.15450992182777,75.66347160075101
206.72627192459655,28.911135031745115,75.69743402957076
206.9989556061338,29.202840403856136,75.90644078421968
207.22196951283885,29.9333384553981,75.52984392712058
207.70899927108078,30.349911890742334,75.89012536720962
207.80629609622713,30.652257751278636,76.19088902451873
207.8532357498384,30.768046979338564,76.17044150708576
207.91884153067411,31.542061736857722,76.22841861976707
207.6938622927665,31.36112390994935,76.51842159528212
207.95435463752509,31.41809903717125,76.05493231768857
207.92700924792572,31.346691681517445,76.07247669128975
207.48382262068512,30.889326881566735,75.9656394777296
207.78356515542922,30.980547408161332,76.32822019816714
208.10425171059862,30.84962469167341,76.08852974641844
207.50707672064112,30.641185344456368,76.17056249822855
208.02420696334644,31.031282089258692,76.14203421515303
207.64413429478248,30.874793344037162,76.31008485544945
207.77988458653462,30.996985945686685,75.89565201232807
207.81064929274305,30.99205214882996,75.9721602307861
207.09499023022425,30.41001327577829,76.06180935238213
207.75224529255027,29.944984974888985,76.17657671000333
207.4939374595234,30.153235810956552,75.85311358500414
206.92249080703385,30.820142858134915,75.8386564035175
206.9709195308833,30.52336512297453,76.00024047050553
207.11836044964363,29.919627028377043,76.02032770911387
206.8156585907551,29.68883704148499,76.03912705177804
206.66686019478038,29.482324926762388,75.8153111644741
206.5828740996958,29.448383202890348,75.83173289393294
206.9550344079497,28.629069823618735,75.74094760991487
206.92475061513642,28.844760055200855,75.62646764819291
206.5333461891639,29.18412030180849,75.56101433027946
206.86835895631614,29.431709982100013,75.65299701416875
207.0582199958342,29.710810184910894,75.8534222916084
207.437828474246,30.31784407220306,75.94631652981124
207.35853765819618,30.709365117193784,76.35306882478262
207.91067704592047,30.848990673370537,76.07692474638007
207.52407536583294,31.476744199668275,76.13598927377656
207.69656181462324,31.35478003277397,76.23201298443773
207.6685706604919,31.190880657930087,76.17578127189029
207.44462142794097,31.135464582210265,76.30309989216381
207.8195602235816,30.951585286100915,76.03961610264369
207.6978490105767,30.878824080306014,76.00538596838415
207.42426796077862,30.69844749922297,75.89303196990772
208.36145266926147,31.032389852696447,75.78388469960929
207.66391376042128,31.45135667460157,75.94819855540608
207.74270865842365,30.517780220559562,76.22010454989301
207.6852724859685,30.287258496238938,76.06572466351717
207.8879844697213,30.570754082244598,76.21399275065149
208.03989866735986,30.785522667616654,75.93810425027063
207.7708158672882,30.570118416183192,76.03687456333833
207.80009411620455,30.0329401516291,75.7703790564983
207.14701382891138,30.79925589445449,76.09687831213458
207.5756041857128,30.60490949973179,75.94421561996435
207.22842729653414,30.214488821958906,76.01978056256257
207.32088598890584,30.03160721409115,75.88665888711772
207.30133078023874,29.71477057393826,75.6830600209646
206.3977832406691,29.608648041109074,75.43749340864461
206.76681741286023,28.752590645161238,75.59228729346756
205.83467456972994,28.464079487841083,75.64353797570398
206.6608026004133,28.926714709404003,75.85883415192407
206.03637266615715,29.081865139750093,75.53965210105038
207.1681942813116,29.399727126692355,75.49049242542658
206.88753068656044,29.994430827073508,75.90495293122078
207.55122858010813,30.45879676381233,75.9033804281158
207.43104372766376,31.368655941846562,76.13089152592951
207.77952642073512,31.062951093250884,76.12608511604385
207.8292448133544,31.26822010533629,76.14879380800824
208.09980178829997,31.34232080518182,76.23529483069957
207.976058161665,31.135416560685574,76.2894713312906
207.78517321286563,30.94098473107454,76.24920808909889
207.59105682850088,30.97087575475554,76.031098791609
207.99783391013628,30.897678414695072,76.08422136234778
207.8830249948278,30.766806014410957,76.21175502153199
207.75333137023972,30.81204214137421,75.98644663072932
207.5955990750977,31.163995081933447,76.0590347341431
207.39702352015848,30.9639513230695,76.22720733595479
207.4570110681111,30.857621669464233,75.91751551615872
208.29600156091672,30.700410978972464,76.016476564399
207.62292289705124,30.499336410716214,76.20476377018531
207.36349021097874,30.44584304000956,76.02917460826714
207.725372374383,30.335466529325775,75.9887144533736
207.61952789104276,30.07069747409209,76.10059821837609
207.26975101239685,30.55795573565336,75.76792114112325
206.81945511610553,30.442552100930076,75.88196472229716
207.32192335979806,29.690011637564677,75.54397705015705
207.09277380581005,29.6275416936426,75.6278366011267
206.83566256149305,29.059152514725355,75.50984620482608
206.432564996602,28.63202408786941,75.71715436838412
206.39569662649552,28.959898430631092,75.70827433595467
205.98075545267335,28.433177874097616,75.6817606168918
206.41052544397573,29.117574591189307,75.68579792168026
207.44421237183244,29.41263061672242,75.69609608022132
206.97514795850316,30.159002953508846,75.98436028362137
207.31126221461423,30.709217941332376,76.25206362527668
207.51960252647476,31.15122141524569,76.10843123861059
207.68657295150555,31.24055701204102,76.17060853080679
207.91034726708074,31.27826477614581,76.25184979930502
208.11312285846546,31.475759179034025,76.19518540131203
207.79290745658147,31.113637691632363,76.15480979624743
207.5807209607264,31.154259128173543,76.4599250749602
207.35586984998537,30.60513669510764,76.34527673445099
207.17416764535722,31.016468081040003,75.91002651544606
207.3920767036467,31.284375051204247,76.18468617155906
207.52652549683972,30.878137248092667,76.30658577450369
207.46144560600362,31.59734101154725,76.03577630168789
207.87961452142875,30.918845917203143,76.08306645684404
207.57981148469693,30.50118054412513,76.01667926021938
207.28254414728065,30.637239464727838,76.03312500883736
207.2188296811527,30.722530948417912,75.96686734642095
207.49276979583286,30.17037900796884,75.93424917607119
207.60892511948484,30.40288123578506,75.83456189768897
207.2265157521709,30.247530943886023,75.73181757502411
207.7754745489125,30.36588667181168,76.13262408361152
207.47952503602843,29.897727324143112,76.09502835816299
207.2676327040807,29.204113126776868,75.74674058334577
207.07446786696258,29.298238150819383,75.61441098381069
206.3863685108447,29.059444939971897,75.5586337527723
206.65397421350855,28.459815318146205,75.91147275544623
206.90413480230364,28.907684205555473,75.566296399963
206.69994370138005,28.669000392749908,75.91969275900375
206.4394886624452,29.77740496241737,75.76281642536604
207.50801829501066,29.751880955059644,75.6678246825893
207.43648820591943,30.404992694772844,76.02115598765135
208.22194601360601,31.00894063700471,75.95001666444125
207.74151617207153,31.089880252347054,76.09678800025007
208.0785032367146,31.32680423493477,75.94090088383012
208.36226300934786,30.81341582651641,76.14175017032763
207.9519098772845,31.28099848729942,76.02472201177785
207.8115915108011,31.265789678366993,76.33051882627211
207.83824504749734,31.19494070915445,76.16351302574425
207.60772906361674,31.195495553340677,76.1511004337871
208.1923837514164,31.119367184598147,76.16100041579425
208.01866554355902,31.072384543419517,76.23892829874477
207.8100869265704,31.100704706792413,76.28572745827027
207.82386986828783,30.508154194383184,76.26034003397838
207.53066278508035,30.677739208099382,76.25415071194347
207.56739836944888,31.04069543795483,76.06241748390809
207.66713393535818,30.804872822625818,76.08030257892668
207.69436035206115,30.51804980729481,76.33185592217505
207.589250242992,30.134598637871974,76.23234800227769
207.26467579456764,29.945854945862983,76.03862697423875
207.22428512871642,30.388860865425453,76.13313543462488
207.0083590393119,30.10648480951724,76.02700799616672
206.51396708194486,29.869687335913923,75.77697290070256
206.90032674196408,29.69269433660566,75.72291452368212
206.22734127998896,29.595450416348104,75.70872174030407
206.57874968038453,28.921312484551304,75.64791112367863
207.05452604158612,28.65878718332097,75.6889817262119
206.57186662366678,28.899222509507233,75.54238129607054
206.8595372831953,29.110472905118325,75.77511283721054
207.02259943462093,29.64399602614102,76.29417071891565
207.1183121679653,30.059091148692413,75.61661642764543
207.22887663968817,30.491381678575422,76.1494977180185
207.54832090917674,31.091400600591715,75.98429337315672
208.3051551831281,31.337604584594047,76.18664882934276
