R,G,B
214.6647119953135,55.49827431426517,50.21352895292671
214.83303399268047,56.060752914483494,50.428303990852164
214.946721628665,55.58275433712103,50.503668846470156
214.5330314142357,55.692195021733426,50.525069142554464
214.41356245052856,55.502219654973985,50.355404754458526
214.4334125584679,55.451555198348586,50.18194987539136
214.50317561973281,55.549121474205386,50.51018662988707
214.77845697363736,55.172303625127746,50.373563930240955
214.23456054297117,55.33949465198976,50.3632476556103
214.23023513822224,54.99074286397556,50.3020682296931
214.44367691399572,54.84941579005766,50.25485558377019
214.20991722042916,54.530412746840625,50.249742862379605
213.85563882383315,53.813098421355996,50.079907493019874
213.32958220838918,53.38099485429176,49.927300603110766
213.532479961888,53.26135732647431,49.953119805757915
213.47699525412955,53.8842528594445,49.973765737729686
214.0233727429882,54.716665298475085,50.4156297790047
214.49003498659795,55.4612210715848,50.34651770863159
214.97329323147105,55.86730186742599,50.68774755202823
214.74398661768134,55.61914100801964,50.65499061827088
214.58103423465502,55.749699773710276,50.38370638235546
214.98580310755182,55.400833105897526,50.27583932623871
214.59775945556675,55.541928557230314,50.31190053348545
214.44649541872545,55.35644838711964,50.42229336963086
214.57844561169364,55.28847335925531,50.204334902673416
214.29447971803387,55.21172698632423,50.38536116500059
214.35714569026572,54.898889732869954,50.26985312974684
214.43403114177696,54.96673063022752,50.36180259511583
214.1418989918841,54.5558281235072,50.13336969472628
213.64836189202964,53.93136332029132,49.95390415000924
213.4144970516789,53.43422599475975,49.94746232979425
213.3122347160951,53.302714309853044,49.85948977323254
213.74292668481863,53.96307263519038,50.02952922551778
214.50854818609344,54.8157857758956,50.19383314094928
214.3119162637116,55.70432050054934,50.42747112436259
214.5898714499367,56.24657850821531,50.43462656610006
214.67548919856685,55.76758352635664,50.488691843454454
214.6683256560658,56.03275471412857,50.400567592798716
214.67977791343645,55.29978775333588,50.56092837627031
214.7204584955216,55.572942460019064,50.49213773722961
214.29329362973044,55.354683800734264,50.334111529197116
214.22837404446486,55.61607663213311,50.24681349674876
214.63545422994494,54.992070315993104,50.343970682718066
214.6047766381623,54.832186160048714,50.231646181015705
214.21652526794807,54.918019567949784,50.05474655318085
214.0274812095518,54.15479719257114,50.1798801767124
213.6445824154965,53.84331064319333,49.894348045883866
213.44426818359426,53.27362789378834,49.91527175545797
213.24931860271928,53.63914765092792,49.865559100300246
213.98069862178824,53.8268395023815,50.01162696598683
214.2917508490232,54.97831608168209,50.34524741157559
214.31270972142937,55.4854227490633,50.520992020486496
214.8507496154879,55.843540235499894,50.540840530813064
